town,website,first_name,practises,name,phone2,recommendation_number,phone1,recommendation_percentage,county,url,year_established,stars,postal_code,people1,people2,people3,number_of_stars,size
,,,"Asia,Litigation,Asset-based Lending,Marketing and Distribution,Class Actions,Mergers and Acquisitions,Climate Change and Emissions Trading,Municipal,Competition/Antitrust,Outsourcing,Corporate Finance and Securities,Pension Fund Investment,Corporate Governance,Pensions and Benefits,Corporate Lending and Project Finance,Plan Nord,Discovery Management,Privacy,Employment and Labor Law,Project Finance,Environmental, Regulatory and Aboriginal,Public - Private Partnerships/Alternative Financing and Procurement,Executive Compensation,Real Estate,Financial Services,Regulatory Investigations,Financial Services Regulatory,Research,Foreign Investment/Investment Canada,Securitization and Structured Finance,Income Funds and REITs,Taxation,Insolvency and Restructuring,Translation,Intellectual Property,Trusts and Estates,International Trade,U.S./Cross-Border,Latin America","Osler, Hoskin & Harcourt LLP",,,,,,https://www.martindale.com/new-york/new-york/osler-hoskin-and-harcourt-llp-541810-f/,,4.3,,,,,[223],
,,,,"Philip N. Rotgin, P.C.",,,,,,https://www.martindale.com/merrick/new-york/philip-n-rotgin-p-c-435317-f/,,,,,,,,
,,,"Securities Arbitration,Mediation,Litigation","Maddox Hargett & Caruso, P.C.",,,,,,https://www.martindale.com/new-york/new-york/maddox-hargett-and-caruso-p-c-444276-f/,,4.8,,,,,[3],
,http://www.lawwmm.com,John,General Practice,"Waters, McPherson, McNeill, P.C.",,,212-227-7878,,,https://www.martindale.com/new-york/new-york/waters-mcpherson-mcneill-p-c-510806-f/,,4.8,,John J. Kot|Member,Kenneth D. McPherson|Member,E. Neal Zimmermann|Member,[14],[5]
,,,"Antitrust,Appellate Practice,Bankruptcy,Creditors' Rights,Commercial Real Estate,Development Transactions,Construction Law,Consumer Finance,Disabilities,Special Needs Planning,Employee Benefits,Executive Compensation,Employment Litigation,Environmental Law,Land Use Litigation,Land Use Regulation,Franchise Litigation,Institutional Finance,Commercial Loans,Insurance,Reinsurance Disputes,International Trusts And Estates,Labor Regulation,Union Relations,Matrimonial Law,Municipal Finance,Patent Prosecution,Litigation,Probate Controversies,Products Liability,Torts,Real Estate Litigation,Real Estate Redevelopment,Shareholder,Securities Litigation,Tax-Exempt Organizations,Charitable Giving,Technology Law,Telecommunications Law,Outsourcing,Trademarks,Copyrights,Advertising Law,Internet Group,Trusts And Estates,Trust Services - Account Access,Trusts Services,Fiduciary Compliance,White Collar Defense,Internal Investigations,Emerging Companies,Venture Finance,Financial Services Regulation,International Transactions,Life Sciences,Health Care,Mergers And Acquisitions,Joint Ventures,Private Companies,Private Equity,Investment Funds,Public Companies,Retail Companies,State Tax Controversies,Tax Law,Energy,Utility Law,Energy Project Development,Finance,Homeland Security,Natural Gas,Nuclear Energy,Renewable Energy,Water Companies",Day Pitney LLP,,,,,,https://www.martindale.com/new-york/new-york/day-pitney-llp-445265-f/,,4.8,,,,,[260],
,,,"Litigation,Personal Injury,Torts,Malpractice,Probate,Trusts And Estates,Estate Planning,Municipal Bonds,Real Property,Family Law,Corporate Law,Products Liability,Elder Law,Matrimonial Law","Rusk, Wadlin, Heppner & Martuscello, LLP",,,,,,https://www.martindale.com/marlboro/new-york/rusk-wadlin-heppner-and-martuscello-llp-433802-f/,,5.0,,,,,[4],
,,,"General Swedish,International Business Law Practice,Admiralty And Maritime Law,Antitrust And Trade Regulation,Banking Law,Bankruptcy,Communications And Media,Competition,Marketing Law,Computers And Software,Constitutional Law,Construction Law,Corporate Law,Entertainment And The Arts,Environmental Law,Eu  Law,Finance,Insurance Law,Intellectual Property,Labour And Employment,Litigation,Arbitration,Mergers And Acquisitions,Patents,Private Equity,Securities,Sports Law,Taxation,Telecoms,Trade Marks,Utilities,Venture Capital",Mannheimer Swartling,,,,,,https://www.martindale.com/new-york/new-york/mannheimer-swartling-493398-f/,,,,,,,,
,http://www.jacksonlewis.com,Clifford,"Affirmative Action and OFCCP Planning and Counseling,Corporate Diversity Counseling,Disability, Leave and Health Management,Employee Benefits including Complex ERISA Litigation and Executive Compensation,Global Immigration,Labor, including Preventive Practices,Litigation including Class Actions and e-Discovery,Non-Competes and Protection Against Unfair Competition,Wage and Hour Compliance,Workplace Safety Compliance",Jackson Lewis P.C.,,,212-545-4000,,,https://www.martindale.com/new-york/new-york/jackson-lewis-p-c-476798-f/,,4.7,,Clifford R. Atlas|Principal,Lori D. Bauer|Principal and Office Litigation Manager,Jonathan L. Bing|Principal,[943],[49]
,,,"Civil Litigation,Business Law,Trial Practice,Appellate Practice,Federal Practice,Insurance Defense,Commercial Litigation,Corporate Banking Law,Trademarks,Probate,Estate Planning,Bankruptcy,Reorganization,Commercial Law,Residential Real Estate,Taxation","Harrington, Ocko & Monk, LLP",,,,,,https://www.martindale.com/new-york/new-york/harrington-ocko-and-monk-llp-443201-f/,,3.1,,,,,[1],
,,,"Administrative Law,Alternative Dispute Resolution,Antitrust And Trade Regulation,Appellate Practice,Bankruptcy,Banks And Banking,Biotechnology,Business Law,Class Actions,Commercial Real Estate,Fcc Licensing,Fcc Regulation,Wireless Communications,Complex And Multi-District Litigation,Computers And Software,Constitutional Law,Construction Law,Copyrights,Corporate Ethics,Corporate Governance,Corporate Law,Criminal Law,Debtor And Creditor,Electronic Commerce,Emerging Growth Companies,Employee Benefits,Employment Law,Entertainment Law,Erisa,Erisa Litigation,Energy,Environmental Law,Environmental Litigation,Executive Compensation,Finance,Franchises And Franchising,Government Investigations,Health Care Corporate Law,Health Care Regulation,Immigration Law,Insurance Defense,Intellectual Property,International Finance,International Law,International Taxation,International Trade,Internet Law,Labor Law,Labor And Employment,Land Use,Legislative Practice,Life Sciences,Litigation,Local Taxation,Medical Malpractice,Mergers And Acquisitions,Divestitures,Multimedia Law,Municipal Law,Nonprofit And Charitable Organizations,Occupational Safety And Health,Partnership Law,Patents,Privacy Law,Products Liability,Professional Liability,Public Finance,Public Policy,Real Estate Finance,Regulatory Law,Rico,Securities,Securities Litigation,State Taxation,Taxation,Tax Litigation,Technology And Science,Telecommunications Law,Trademarks,Trusts And Estates,Utility Law,Venture Capital,White Collar Crime,Zoning Law",Alston & Bird LLP,,,,,,https://www.martindale.com/new-york/new-york/alston-and-bird-llp-510467-f/,,4.8,,,,,[316],
,,,"Litigation Arising From,Mass Torts,Toxic Torts,Fen-Phen  Litigation,Defective Drug,Pharmaceutical Liability,Defective Medical Device Liability,Aviation Accidents,Explosions,Fires,Products Liability,Nursing Home Negligence,Vaccine Injury,Medical Malpractice,Automobile Accidents,Personal Injury,General Negligence  Litigation,Consumer Fraud",Parker Waichman LLP,,,,,,https://www.martindale.com/new-york/new-york/parker-waichman-llp-421758-f/,,4.5,,,,,[7],
,,,"Antitrust and Trade Regulation,Appellate,Banking,Base Reuse,Bioscience,Broker-Dealer Litigation,Business Regulation and White Collar Defense,Commercial Technology,Construction and Project Finance Litigation,Corporate Mergers and Acquisitions Group,Emerging Growth Companies,Employee Benefits and Executive Compensation,Energy and Resources,Environmental,Environmental and Land Use Litigation,Estate Planning,Financial Institutions Regulatory and Corporate,Financial Restructuring,General Corporate and Securities,Insolvency and Financial Services Litigation,Institutional Finance,Intellectual Property,Intellectual Property and Technology Litigation,International Trade Law,Investment Management,Japanese Practice,Labor and Employment,Land Use,Privacy and Security,Private Equity,Product Liability,Project and Structured Finance,Project Development,Real Estate,Real Estate Litigation,Securities and Corporate Governance Litigation,Sports, Entertainment and Media,Tax",Bingham McCutchen LLP,,,,,,https://www.martindale.com/new-york/new-york/bingham-mccutchen-llp-442889-f/,,4.8,,,,,[9],
,,,"Alternative Dispute Resolution,Bankruptcy,Commercial Development,Real Estate Investments,Commercial Leasing,Community Association Law,Compensation,Employee Benefits,Complex Litigation,Construction Law,Corporate Law,Securities,Energy,Environmental Law,Natural Resources,Financial Institutions Law,Governmental Law,Government Business Transactions,Health Care,International Law,Labor And Employment,Lending,Structured Finance,Media Law,Entertainment Law,Multifamily Housing,Nuclear Regulation,Products Liability,Project Development,Finance,Public Finance,Real Estate Finance,Special Investigations,Tax Law,Technology Law,Intellectual Property,Intellectual Property Litigation,Telecommunications Law,E-Commerce,Tort Liability,Transportation,Trusts And Estates",Troutman Sanders LLP,,,,,,https://www.martindale.com/new-york/new-york/troutman-sanders-llp-490784-f/,,4.8,,,,,[359],
,,,"Legal Services,Antitrust & Competition,Automotive,Banking & Finance,Corporate Compliance,Dispute Resolution,Employment,Energy, Mining & Infrastructure,Environmental,Financial Institutions,Information Technology & Communications,Insurance,Intellectual Property,Mergers & Acquisitions,Pharmaceuticals & Healthcare,Private Equity,Real Estate,Securities,Tax,Trade & Commerce",Baker & McKenzie LLP,,,,,,https://www.martindale.com/new-york/new-york/baker-and-mckenzie-llp-452351-f/,,4.7,,,,,[109],
,,,"Full corporate services law firm with strong practice in Acquisition and Antitrust Issues,Corporate,Project Finance,Aviation,Infrastructure,Real Estate,Trade Regulatory Issues,Creditors Rights,Arbitration,Human Resources Law,International Transactions",Alfaro-Abogados,,,,,,https://www.martindale.com/new-york/new-york/alfaro-abogados-442586-f/,,4.8,,,,,[3],
,,,"Civil Litigation,Trial Practice,Litigation,Antitrust,Securities","Meredith Cohen Greenfogel & Skirnick, P.C.",,,,,,https://www.martindale.com/manhasset/new-york/meredith-cohen-greenfogel-and-skirnick-p-c-442752-f/,,5.0,,,,,[1],
,http://www.pecklaw.com,Richard,"Construction Law,Government Contract Law,Litigation,Fidelity And Surety,Commercial Law,Labor Relations,Employment Law,Environmental Law,Corporate Law,Real Estate L Use Law,Energy,Partnership Law,White Collar Crime",Peckar & Abramson A Professional Corporation,,,212-382-0909,,,https://www.martindale.com/new-york/new-york/peckar-and-abramson-a-professional-corporation-492307-f/,,4.8,,Richard L. Abramson|Founding Partner,Robert S. Peckar|Founding Partner,Peter E. Moran|Partner,[139],[45]
,,,"Vehicle,Traffic Law Defense,Driving While Intoxicated,Driving While Ability Impaired,Dwai,Aggravated Unlicensed Operation,Auo,Speeding,Dmv Suspensions,Revocations,Appellate Practice","Harold Dee, P.C.",,,,,,https://www.martindale.com/new-york/new-york/harold-dee-p-c-441506-f/,,,,,,,,
,,,"General Civil Practice,State Government Law,Federal Practice,Municipal Bonds,Public Authority Finance,Commercial Real Estate Finance,Development,Leasing,Corporate Law,Partnership Finance,Industrial Development,Environmental Land Use,Zoning Law,Public Utility Law,Electric Power,Communications Law,Securities,Taxation,Commercial Litigation,Bankruptcy,Presentation,Administrative Agency Practice,Immigration Law,Trust Law,Estate Planning,Probate,Labor And Employment,Whistleblower Litigation,White Collar Crime,School Law,International Law,Patents,Trademarks,Insurance Law,Environmental Law,Railroad Law",Hodgson Russ LLP,,,,,,https://www.martindale.com/johnstown/new-york/hodgson-russ-llp-421192-f/,,4.8,,,,,[111],
,,,"Accounting Liability,Admiralty Law,Agents And Brokers Liability,Alternative Dispute Resolution,Appellate Practice,Architects And Engineers Liability,Asbestos Defense,Aviation Law,Commercial Law,Construction Law,D&O Liability,Employment Law,Environmental Law,General Liability,Health Care,Insurance Bad Faith,Insurance Coverage,Intellectual Property,Lawyers' Malpractice,Medical Malpractice,Municipal Law,Product Liability,Professional Liability,Toxic Torts,Trucking Law,Transportation Liability",Wilson Elser Moskowitz Edelman & Dicker LLP,,,,,,https://www.martindale.com/garden-city/new-york/wilson-elser-moskowitz-edelman-and-dicker-llp-420105-f/,,4.8,,,,,[654],
,,,"Commercial Litigation,Copyrights,Trademarks,Intellectual Property,Partnership Disputes,Creditor,Debtor Rights,Bankruptcy,Medical Malpractice,Dental Malpractice,Closely Held Business Law,Labor And Employment,Trial Practice,Federal Practice","Monaghan, Monaghan, Lamb & Marchisio, LLP",,,,,,https://www.martindale.com/new-york/new-york/monaghan-monaghan-lamb-and-marchisio-llp-441654-f/,,5.0,,,,,[1],
,http://www.lieffcabraser.com,Douglas,"The Representation Of Plaintiffs In Individual,Group,Class Actions In The Fields Of Personal Injury,Mass Torts,Securities Fraud,Antitrust,Consumer Protection,Product Defects,Employment Discrimination,Unlawful Employment Practices,Aviation Law,Environmental Law,Toxic Exposure,Civil Law,Human Rights Cases,State Courts Throughout The United States,Privacy & Data Breach","Lieff, Cabraser, Heimann & Bernstein, LLP",,,212-355-9500,,,https://www.martindale.com/new-york/new-york/lieff-cabraser-heimann-and-bernstein-llp-441907-f/,,4.8,,Douglas Cuthbertson|Partner,Steven E. Fineman|Managing Partner,Jonathan D. Selbin|Partner,[41],[19]
,,,"Air Transport,Bankruptcy,Construction,Corporate,Labor and Employment,Environmental,Industry Practices,International,Intellectual Property,Litigation,Real Estate,Tax and Estate Planning","Smith, Gambrell & Russell, LLP",,,,,,https://www.martindale.com/new-york/new-york/smith-gambrell-and-russell-llp-474293-f/,,4.9,,,,,[162],
,http://dttlaw.com,Douglas,"Bankruptcy Litigation,Commercial Bankruptcy,Fraudulent Conveyance,Debtors' Rights,Creditors' Rights,Commercial Litigation,Commercial Fraud,Secured Transactions,Uniform Commercial Code,Commercial Real Estate Bankruptcy,Corporate Fiduciary Law","Law Offices of Douglas T. Tabachnik, P.C.",,,212-682-4002,,,https://www.martindale.com/new-york/new-york/law-offices-of-douglas-t-tabachnik-p-c-475350-f/,,5.0,,Douglas T. Tabachnik|President,,,[1],[1]
,,,"Employee Benefits and Executive Compensation Law,Labor and Employment Law","Smith & Downey, P.A.",,,,,,https://www.martindale.com/melville/new-york/smith-and-downey-p-a-423554-f/,,5.0,,,,,[1],
,,,"Tax Planning,Estate Planning For High Net Worth Individuals,Planning For Closely Held Businesses,Professional Practices,Estate Administration' Expert Witness","Martin M. Shenkman, P.C.",,,,,,https://www.martindale.com/new-york/new-york/martin-m-shenkman-p-c-506325-f/,,5.0,,,,,[1],
